time_s,probe,quantity,value,unit
238464000,P_13_3_15,pressure,19002300,Pa
238464000,P_13_3_15,sg,0,
238464000,P_13_3_15,so,1,
238464000,P_13_3_15,sw,0,
238464000,P_3_8_15,pressure,19044800,Pa
238464000,P_3_8_15,sg,0,
238464000,P_3_8_15,so,1,
238464000,P_3_8_15,sw,0,
238464000,P_8_8_15,pressure,19042700,Pa
238464000,P_8_8_15,sg,0,
238464000,P_8_8_15,so,1,
238464000,P_8_8_15,sw,0,
238464000,P_13_8_15,pressure,19031300,Pa
238464000,P_13_8_15,sg,0,
238464000,P_13_8_15,so,1,
238464000,P_13_8_15,sw,0,
238464000,P_3_13_15,pressure,19055100,Pa
238464000,P_3_13_15,sg,0,
238464000,P_3_13_15,so,1,
238464000,P_3_13_15,sw,0,
238464000,P_8_13_15,pressure,19044800,Pa
238464000,P_8_13_15,sg,0,
238464000,P_8_13_15,so,1,
238464000,P_8_13_15,sw,0,
238464000,P_13_13_15,pressure,19003200,Pa
238464000,P_13_13_15,sg,0,
238464000,P_13_13_15,so,1,
238464000,P_13_13_15,sw,0,
238464000,P_3_3_14,pressure,19003400,Pa
238464000,P_3_3_14,sg,0,
238464000,P_3_3_14,so,1,
238464000,P_3_3_14,sw,0,
238464000,P_8_3_14,pressure,19035100,Pa
238464000,P_8_3_14,sg,0,
238464000,P_8_3_14,so,1,
238464000,P_8_3_14,sw,0,
238464000,P_13_3_14,pressure,19002500,Pa
238464000,P_13_3_14,sg,0,
238464000,P_13_3_14,so,1,
238464000,P_13_3_14,sw,0,
238464000,P_3_8_14,pressure,19048700,Pa
238464000,P_3_8_14,sg,0,
238464000,P_3_8_14,so,1,
238464000,P_3_8_14,sw,0,
238464000,P_8_8_14,pressure,19048400,Pa
238464000,P_8_8_14,sg,0,
238464000,P_8_8_14,so,1,
238464000,P_8_8_14,sw,0,
238464000,P_13_8_14,pressure,19035100,Pa
238464000,P_13_8_14,sg,0,
238464000,P_13_8_14,so,1,
238464000,P_13_8_14,sw,0,
238464000,P_3_13_14,pressure,19058700,Pa
238464000,P_3_13_14,sg,0,
238464000,P_3_13_14,so,1,
238464000,P_3_13_14,sw,0,
238464000,P_8_13_14,pressure,19048700,Pa
238464000,P_8_13_14,sg,0,
238464000,P_8_13_14,so,1,
238464000,P_8_13_14,sw,0,
238464000,P_13_13_14,pressure,19003400,Pa
238464000,P_13_13_14,sg,0,
238464000,P_13_13_14,so,1,
238464000,P_13_13_14,sw,0,
238464000,P_3_3_13,pressure,19003800,Pa
238464000,P_3_3_13,sg,0,
238464000,P_3_3_13,so,1,
238464000,P_3_3_13,sw,0,
238464000,P_8_3_13,pressure,19043200,Pa
238464000,P_8_3_13,sg,0,
238464000,P_8_3_13,so,1,
238464000,P_8_3_13,sw,0,
238464000,P_13_3_13,pressure,19003000,Pa
238464000,P_13_3_13,sg,0,
238464000,P_13_3_13,so,1,
238464000,P_13_3_13,sw,0,
238464000,P_3_8_13,pressure,19056800,Pa
238464000,P_3_8_13,sg,0,
238464000,P_3_8_13,so,1,
238464000,P_3_8_13,sw,0,
238464000,P_8_8_13,pressure,19062800,Pa
238464000,P_8_8_13,sg,0,
238464000,P_8_8_13,so,1,
238464000,P_8_8_13,sw,0,
238464000,P_13_8_13,pressure,19043200,Pa
238464000,P_13_8_13,sg,0,
238464000,P_13_8_13,so,1,
238464000,P_13_8_13,sw,0,
238464000,P_3_13_13,pressure,19065800,Pa
238464000,P_3_13_13,sg,0,
238464000,P_3_13_13,so,1,
238464000,P_3_13_13,sw,0,
238464000,P_8_13_13,pressure,19056800,Pa
238464000,P_8_13_13,sg,0,
238464000,P_8_13_13,so,1,
238464000,P_8_13_13,sw,0,
238464000,P_13_13_13,pressure,19003800,Pa
238464000,P_13_13_13,sg,0,
238464000,P_13_13_13,so,1,
238464000,P_13_13_13,sw,0,
241056000,P_3_3_15,pressure,19003200,Pa
241056000,P_3_3_15,sg,0,
241056000,P_3_3_15,so,1,
241056000,P_3_3_15,sw,0,
241056000,P_8_3_15,pressure,19031300,Pa
241056000,P_8_3_15,sg,0,
241056000,P_8_3_15,so,1,
241056000,P_8_3_15,sw,0,
241056000,P_13_3_15,pressure,19002300,Pa
241056000,P_13_3_15,sg,0,
241056000,P_13_3_15,so,1,
241056000,P_13_3_15,sw,0,
241056000,P_3_8_15,pressure,19044800,Pa
241056000,P_3_8_15,sg,0,
241056000,P_3_8_15,so,1,
241056000,P_3_8_15,sw,0,
241056000,P_8_8_15,pressure,19042700,Pa
241056000,P_8_8_15,sg,0,
241056000,P_8_8_15,so,1,
241056000,P_8_8_15,sw,0,
241056000,P_13_8_15,pressure,19031300,Pa
241056000,P_13_8_15,sg,0,
241056000,P_13_8_15,so,1,
241056000,P_13_8_15,sw,0,
241056000,P_3_13_15,pressure,19055100,Pa
241056000,P_3_13_15,sg,0,
241056000,P_3_13_15,so,1,
241056000,P_3_13_15,sw,0,
241056000,P_8_13_15,pressure,19044800,Pa
241056000,P_8_13_15,sg,0,
241056000,P_8_13_15,so,1,
241056000,P_8_13_15,sw,0,
241056000,P_13_13_15,pressure,19003200,Pa
241056000,P_13_13_15,sg,0,
241056000,P_13_13_15,so,1,
241056000,P_13_13_15,sw,0,
241056000,P_3_3_14,pressure,19003400,Pa
241056000,P_3_3_14,sg,0,
241056000,P_3_3_14,so,1,
241056000,P_3_3_14,sw,0,
241056000,P_8_3_14,pressure,19035100,Pa
241056000,P_8_3_14,sg,0,
241056000,P_8_3_14,so,1,
241056000,P_8_3_14,sw,0,
241056000,P_13_3_14,pressure,19002500,Pa
241056000,P_13_3_14,sg,0,
241056000,P_13_3_14,so,1,
241056000,P_13_3_14,sw,0,
241056000,P_3_8_14,pressure,19048700,Pa
241056000,P_3_8_14,sg,0,
241056000,P_3_8_14,so,1,
241056000,P_3_8_14,sw,0,
241056000,P_8_8_14,pressure,19048400,Pa
241056000,P_8_8_14,sg,0,
241056000,P_8_8_14,so,1,
241056000,P_8_8_14,sw,0,
241056000,P_13_8_14,pressure,19035100,Pa
241056000,P_13_8_14,sg,0,
241056000,P_13_8_14,so,1,
241056000,P_13_8_14,sw,0,
241056000,P_3_13_14,pressure,19058700,Pa
241056000,P_3_13_14,sg,0,
241056000,P_3_13_14,so,1,
241056000,P_3_13_14,sw,0,
241056000,P_8_13_14,pressure,19048700,Pa
241056000,P_8_13_14,sg,0,
241056000,P_8_13_14,so,1,
241056000,P_8_13_14,sw,0,
241056000,P_13_13_14,pressure,19003400,Pa
241056000,P_13_13_14,sg,0,
241056000,P_13_13_14,so,1,
241056000,P_13_13_14,sw,0,
241056000,P_3_3_13,pressure,19003800,Pa
241056000,P_3_3_13,sg,0,
241056000,P_3_3_13,so,1,
241056000,P_3_3_13,sw,0,
241056000,P_8_3_13,pressure,19043200,Pa
241056000,P_8_3_13,sg,0,
241056000,P_8_3_13,so,1,
241056000,P_8_3_13,sw,0,
241056000,P_13_3_13,pressure,19003000,Pa
241056000,P_13_3_13,sg,0,
241056000,P_13_3_13,so,1,
241056000,P_13_3_13,sw,0,
241056000,P_3_8_13,pressure,19056800,Pa
241056000,P_3_8_13,sg,0,
241056000,P_3_8_13,so,1,
241056000,P_3_8_13,sw,0,
241056000,P_8_8_13,pressure,19062800,Pa
241056000,P_8_8_13,sg,0,
241056000,P_8_8_13,so,1,
241056000,P_8_8_13,sw,0,
241056000,P_13_8_13,pressure,19043200,Pa
241056000,P_13_8_13,sg,0,
241056000,P_13_8_13,so,1,
241056000,P_13_8_13,sw,0,
241056000,P_3_13_13,pressure,19065800,Pa
241056000,P_3_13_13,sg,0,
241056000,P_3_13_13,so,1,
241056000,P_3_13_13,sw,0,
241056000,P_8_13_13,pressure,19056800,Pa
241056000,P_8_13_13,sg,0,
241056000,P_8_13_13,so,1,
241056000,P_8_13_13,sw,0,
241056000,P_13_13_13,pressure,19003800,Pa
241056000,P_13_13_13,sg,0,
241056000,P_13_13_13,so,1,
241056000,P_13_13_13,sw,0,
243648000,P_3_3_15,pressure,19003200,Pa
243648000,P_3_3_15,sg,0,
243648000,P_3_3_15,so,1,
243648000,P_3_3_15,sw,0,
243648000,P_8_3_15,pressure,19031300,Pa
243648000,P_8_3_15,sg,0,
243648000,P_8_3_15,so,1,
243648000,P_8_3_15,sw,0,
243648000,P_13_3_15,pressure,19002300,Pa
243648000,P_13_3_15,sg,0,
243648000,P_13_3_15,so,1,
243648000,P_13_3_15,sw,0,
243648000,P_3_8_15,pressure,19044800,Pa
243648000,P_3_8_15,sg,0,
243648000,P_3_8_15,so,1,
243648000,P_3_8_15,sw,0,
243648000,P_8_8_15,pressure,19042700,Pa
243648000,P_8_8_15,sg,0,
243648000,P_8_8_15,so,1,
243648000,P_8_8_15,sw,0,
243648000,P_13_8_15,pressure,19031300,Pa
243648000,P_13_8_15,sg,0,
243648000,P_13_8_15,so,1,
243648000,P_13_8_15,sw,0,
243648000,P_3_13_15,pressure,19055100,Pa
243648000,P_3_13_15,sg,0,
243648000,P_3_13_15,so,1,
243648000,P_3_13_15,sw,0,
243648000,P_8_13_15,pressure,19044800,Pa
243648000,P_8_13_15,sg,0,
243648000,P_8_13_15,so,1,
243648000,P_8_13_15,sw,0,
243648000,P_13_13_15,pressure,19003200,Pa
243648000,P_13_13_15,sg,0,
243648000,P_13_13_15,so,1,
243648000,P_13_13_15,sw,0,
243648000,P_3_3_14,pressure,19003400,Pa
243648000,P_3_3_14,sg,0,
243648000,P_3_3_14,so,1,
243648000,P_3_3_14,sw,0,
243648000,P_8_3_14,pressure,19035100,Pa
243648000,P_8_3_14,sg,0,
243648000,P_8_3_14,so,1,
243648000,P_8_3_14,sw,0,
243648000,P_13_3_14,pressure,19002500,Pa
243648000,P_13_3_14,sg,0,
243648000,P_13_3_14,so,1,
243648000,P_13_3_14,sw,0,
243648000,P_3_8_14,pressure,19048700,Pa
243648000,P_3_8_14,sg,0,
243648000,P_3_8_14,so,1,
243648000,P_3_8_14,sw,0,
243648000,P_8_8_14,pressure,19048400,Pa
243648000,P_8_8_14,sg,0,
243648000,P_8_8_14,so,1,
243648000,P_8_8_14,sw,0,
243648000,P_13_8_14,pressure,19035100,Pa
243648000,P_13_8_14,sg,0,
243648000,P_13_8_14,so,1,
243648000,P_13_8_14,sw,0,
243648000,P_3_13_14,pressure,19058700,Pa
243648000,P_3_13_14,sg,0,
243648000,P_3_13_14,so,1,
243648000,P_3_13_14,sw,0,
243648000,P_8_13_14,pressure,19048700,Pa
243648000,P_8_13_14,sg,0,
243648000,P_8_13_14,so,1,
243648000,P_8_13_14,sw,0,
243648000,P_13_13_14,pressure,19003400,Pa
243648000,P_13_13_14,sg,0,
243648000,P_13_13_14,so,1,
243648000,P_13_13_14,sw,0,
243648000,P_3_3_13,pressure,19003800,Pa
243648000,P_3_3_13,sg,0,
243648000,P_3_3_13,so,1,
243648000,P_3_3_13,sw,0,
243648000,P_8_3_13,pressure,19043200,Pa
243648000,P_8_3_13,sg,0,
243648000,P_8_3_13,so,1,
243648000,P_8_3_13,sw,0,
243648000,P_13_3_13,pressure,19003000,Pa
243648000,P_13_3_13,sg,0,
243648000,P_13_3_13,so,1,
243648000,P_13_3_13,sw,0,
243648000,P_3_8_13,pressure,19056800,Pa
243648000,P_3_8_13,sg,0,
243648000,P_3_8_13,so,1,
243648000,P_3_8_13,sw,0,
243648000,P_8_8_13,pressure,19062800,Pa
243648000,P_8_8_13,sg,0,
243648000,P_8_8_13,so,1,
243648000,P_8_8_13,sw,0,
243648000,P_13_8_13,pressure,19043200,Pa
243648000,P_13_8_13,sg,0,
243648000,P_13_8_13,so,1,
243648000,P_13_8_13,sw,0,
243648000,P_3_13_13,pressure,19065800,Pa
243648000,P_3_13_13,sg,0,
243648000,P_3_13_13,so,1,
243648000,P_3_13_13,sw,0,
243648000,P_8_13_13,pressure,19056800,Pa
243648000,P_8_13_13,sg,0,
243648000,P_8_13_13,so,1,
243648000,P_8_13_13,sw,0,
243648000,P_13_13_13,pressure,19003800,Pa
243648000,P_13_13_13,sg,0,
243648000,P_13_13_13,so,1,
243648000,P_13_13_13,sw,0,
246240000,P_3_3_15,pressure,19003200,Pa
246240000,P_3_3_15,sg,0,
246240000,P_3_3_15,so,1,
246240000,P_3_3_15,sw,0,
246240000,P_8_3_15,pressure,19031300,Pa
246240000,P_8_3_15,sg,0,
246240000,P_8_3_15,so,1,
246240000,P_8_3_15,sw,0,
246240000,P_13_3_15,pressure,19002300,Pa
246240000,P_13_3_15,sg,0,
246240000,P_13_3_15,so,1,
246240000,P_13_3_15,sw,0,
246240000,P_3_8_15,pressure,19044800,Pa
246240000,P_3_8_15,sg,0,
246240000,P_3_8_15,so,1,
246240000,P_3_8_15,sw,0,
246240000,P_8_8_15,pressure,19042700,Pa
246240000,P_8_8_15,sg,0,
246240000,P_8_8_15,so,1,
246240000,P_8_8_15,sw,0,
246240000,P_13_8_15,pressure,19031300,Pa
246240000,P_13_8_15,sg,0,
246240000,P_13_8_15,so,1,
246240000,P_13_8_15,sw,0,
246240000,P_3_13_15,pressure,19055100,Pa
246240000,P_3_13_15,sg,0,
246240000,P_3_13_15,so,1,
246240000,P_3_13_15,sw,0,
246240000,P_8_13_15,pressure,19044800,Pa
246240000,P_8_13_15,sg,0,
246240000,P_8_13_15,so,1,
246240000,P_8_13_15,sw,0,
246240000,P_13_13_15,pressure,19003200,Pa
246240000,P_13_13_15,sg,0,
246240000,P_13_13_15,so,1,
246240000,P_13_13_15,sw,0,
246240000,P_3_3_14,pressure,19003400,Pa
246240000,P_3_3_14,sg,0,
246240000,P_3_3_14,so,1,
246240000,P_3_3_14,sw,0,
246240000,P_8_3_14,pressure,19035100,Pa
246240000,P_8_3_14,sg,0,
246240000,P_8_3_14,so,1,
246240000,P_8_3_14,sw,0,
246240000,P_13_3_14,pressure,19002500,Pa
246240000,P_13_3_14,sg,0,
246240000,P_13_3_14,so,1,
246240000,P_13_3_14,sw,0,
246240000,P_3_8_14,pressure,19048700,Pa
246240000,P_3_8_14,sg,0,
246240000,P_3_8_14,so,1,
246240000,P_3_8_14,sw,0,
246240000,P_8_8_14,pressure,19048400,Pa
246240000,P_8_8_14,sg,0,
246240000,P_8_8_14,so,1,
246240000,P_8_8_14,sw,0,
246240000,P_13_8_14,pressure,19035100,Pa
246240000,P_13_8_14,sg,0,
246240000,P_13_8_14,so,1,
246240000,P_13_8_14,sw,0,
246240000,P_3_13_14,pressure,19058700,Pa
246240000,P_3_13_14,sg,0,
246240000,P_3_13_14,so,1,
246240000,P_3_13_14,sw,0,
246240000,P_8_13_14,pressure,19048700,Pa
246240000,P_8_13_14,sg,0,
246240000,P_8_13_14,so,1,
246240000,P_8_13_14,sw,0,
246240000,P_13_13_14,pressure,19003400,Pa
246240000,P_13_13_14,sg,0,
246240000,P_13_13_14,so,1,
246240000,P_13_13_14,sw,0,
246240000,P_3_3_13,pressure,19003800,Pa
246240000,P_3_3_13,sg,0,
246240000,P_3_3_13,so,1,
246240000,P_3_3_13,sw,0,
246240000,P_8_3_13,pressure,19043200,Pa
246240000,P_8_3_13,sg,0,
246240000,P_8_3_13,so,1,
246240000,P_8_3_13,sw,0,
246240000,P_13_3_13,pressure,19003000,Pa
246240000,P_13_3_13,sg,0,
246240000,P_13_3_13,so,1,
246240000,P_13_3_13,sw,0,
246240000,P_3_8_13,pressure,19056800,Pa
246240000,P_3_8_13,sg,0,
246240000,P_3_8_13,so,1,
246240000,P_3_8_13,sw,0,
246240000,P_8_8_13,pressure,19062800,Pa
246240000,P_8_8_13,sg,0,
246240000,P_8_8_13,so,1,
246240000,P_8_8_13,sw,0,
246240000,P_13_8_13,pressure,19043200,Pa
246240000,P_13_8_13,sg,0,
246240000,P_13_8_13,so,1,
246240000,P_13_8_13,sw,0,
246240000,P_3_13_13,pressure,19065800,Pa
246240000,P_3_13_13,sg,0,
246240000,P_3_13_13,so,1,
246240000,P_3_13_13,sw,0,
246240000,P_8_13_13,pressure,19056800,Pa
246240000,P_8_13_13,sg,0,
246240000,P_8_13_13,so,1,
246240000,P_8_13_13,sw,0,
246240000,P_13_13_13,pressure,19003800,Pa
246240000,P_13_13_13,sg,0,
246240000,P_13_13_13,so,1,
246240000,P_13_13_13,sw,0,
248832000,P_3_3_15,pressure,19003200,Pa
248832000,P_3_3_15,sg,0,
248832000,P_3_3_15,so,1,
248832000,P_3_3_15,sw,0,
248832000,P_8_3_15,pressure,19031300,Pa
248832000,P_8_3_15,sg,0,
248832000,P_8_3_15,so,1,
248832000,P_8_3_15,sw,0,
248832000,P_13_3_15,pressure,19002300,Pa
248832000,P_13_3_15,sg,0,
248832000,P_13_3_15,so,1,
248832000,P_13_3_15,sw,0,
248832000,P_3_8_15,pressure,19044800,Pa
248832000,P_3_8_15,sg,0,
248832000,P_3_8_15,so,1,
248832000,P_3_8_15,sw,0,
248832000,P_8_8_15,pressure,19042700,Pa
248832000,P_8_8_15,sg,0,
248832000,P_8_8_15,so,1,
248832000,P_8_8_15,sw,0,
248832000,P_13_8_15,pressure,19031300,Pa
248832000,P_13_8_15,sg,0,
248832000,P_13_8_15,so,1,
248832000,P_13_8_15,sw,0,
248832000,P_3_13_15,pressure,19055100,Pa
248832000,P_3_13_15,sg,0,
248832000,P_3_13_15,so,1,
248832000,P_3_13_15,sw,0,
248832000,P_8_13_15,pressure,19044800,Pa
248832000,P_8_13_15,sg,0,
248832000,P_8_13_15,so,1,
248832000,P_8_13_15,sw,0,
248832000,P_13_13_15,pressure,19003200,Pa
248832000,P_13_13_15,sg,0,
248832000,P_13_13_15,so,1,
248832000,P_13_13_15,sw,0,
248832000,P_3_3_14,pressure,19003400,Pa
248832000,P_3_3_14,sg,0,
248832000,P_3_3_14,so,1,
248832000,P_3_3_14,sw,0,
248832000,P_8_3_14,pressure,19035100,Pa
248832000,P_8_3_14,sg,0,
248832000,P_8_3_14,so,1,
248832000,P_8_3_14,sw,0,
248832000,P_13_3_14,pressure,19002500,Pa
248832000,P_13_3_14,sg,0,
248832000,P_13_3_14,so,1,
248832000,P_13_3_14,sw,0,
248832000,P_3_8_14,pressure,19048700,Pa
248832000,P_3_8_14,sg,0,
248832000,P_3_8_14,so,1,
248832000,P_3_8_14,sw,0,
248832000,P_8_8_14,pressure,19048400,Pa
248832000,P_8_8_14,sg,0,
248832000,P_8_8_14,so,1,
248832000,P_8_8_14,sw,0,
248832000,P_13_8_14,pressure,19035100,Pa
248832000,P_13_8_14,sg,0,
248832000,P_13_8_14,so,1,
248832000,P_13_8_14,sw,0,
248832000,P_3_13_14,pressure,19058700,Pa
248832000,P_3_13_14,sg,0,
248832000,P_3_13_14,so,1,
248832000,P_3_13_14,sw,0,
248832000,P_8_13_14,pressure,19048700,Pa
248832000,P_8_13_14,sg,0,
248832000,P_8_13_14,so,1,
248832000,P_8_13_14,sw,0,
248832000,P_13_13_14,pressure,19003400,Pa
248832000,P_13_13_14,sg,0,
248832000,P_13_13_14,so,1,
248832000,P_13_13_14,sw,0,
248832000,P_3_3_13,pressure,19003800,Pa
248832000,P_3_3_13,sg,0,
248832000,P_3_3_13,so,1,
248832000,P_3_3_13,sw,0,
248832000,P_8_3_13,pressure,19043200,Pa
248832000,P_8_3_13,sg,0,
248832000,P_8_3_13,so,1,
248832000,P_8_3_13,sw,0,
248832000,P_13_3_13,pressure,19003000,Pa
248832000,P_13_3_13,sg,0,
248832000,P_13_3_13,so,1,
248832000,P_13_3_13,sw,0,
248832000,P_3_8_13,pressure,19056800,Pa
248832000,P_3_8_13,sg,0,
248832000,P_3_8_13,so,1,
248832000,P_3_8_13,sw,0,
248832000,P_8_8_13,pressure,19062800,Pa
248832000,P_8_8_13,sg,0,
248832000,P_8_8_13,so,1,
248832000,P_8_8_13,sw,0,
248832000,P_13_8_13,pressure,19043200,Pa
248832000,P_13_8_13,sg,0,
248832000,P_13_8_13,so,1,
248832000,P_13_8_13,sw,0,
248832000,P_3_13_13,pressure,19065800,Pa
248832000,P_3_13_13,sg,0,
248832000,P_3_13_13,so,1,
248832000,P_3_13_13,sw,0,
248832000,P_8_13_13,pressure,19056800,Pa
248832000,P_8_13_13,sg,0,
248832000,P_8_13_13,so,1,
248832000,P_8_13_13,sw,0,
248832000,P_13_13_13,pressure,19003800,Pa
248832000,P_13_13_13,sg,0,
248832000,P_13_13_13,so,1,
248832000,P_13_13_13,sw,0,
251424000,P_3_3_15,pressure,19003200,Pa
251424000,P_3_3_15,sg,0,
251424000,P_3_3_15,so,1,
251424000,P_3_3_15,sw,0,
251424000,P_8_3_15,pressure,19031300,Pa
251424000,P_8_3_15,sg,0,
251424000,P_8_3_15,so,1,
251424000,P_8_3_15,sw,0,
251424000,P_13_3_15,pressure,19002300,Pa
251424000,P_13_3_15,sg,0,
251424000,P_13_3_15,so,1,
251424000,P_13_3_15,sw,0,
251424000,P_3_8_15,pressure,19044800,Pa
251424000,P_3_8_15,sg,0,
251424000,P_3_8_15,so,1,
251424000,P_3_8_15,sw,0,
251424000,P_8_8_15,pressure,19042700,Pa
251424000,P_8_8_15,sg,0,
251424000,P_8_8_15,so,1,
251424000,P_8_8_15,sw,0,
251424000,P_13_8_15,pressure,19031300,Pa
251424000,P_13_8_15,sg,0,
251424000,P_13_8_15,so,1,
251424000,P_13_8_15,sw,0,
251424000,P_3_13_15,pressure,19055100,Pa
251424000,P_3_13_15,sg,0,
251424000,P_3_13_15,so,1,
251424000,P_3_13_15,sw,0,
251424000,P_8_13_15,pressure,19044800,Pa
251424000,P_8_13_15,sg,0,
251424000,P_8_13_15,so,1,
251424000,P_8_13_15,sw,0,
251424000,P_13_13_15,pressure,19003200,Pa
251424000,P_13_13_15,sg,0,
251424000,P_13_13_15,so,1,
251424000,P_13_13_15,sw,0,
251424000,P_3_3_14,pressure,19003400,Pa
251424000,P_3_3_14,sg,0,
251424000,P_3_3_14,so,1,
251424000,P_3_3_14,sw,0,
251424000,P_8_3_14,pressure,19035100,Pa
251424000,P_8_3_14,sg,0,
251424000,P_8_3_14,so,1,
251424000,P_8_3_14,sw,0,
251424000,P_13_3_14,pressure,19002500,Pa
251424000,P_13_3_14,sg,0,
251424000,P_13_3_14,so,1,
251424000,P_13_3_14,sw,0,
251424000,P_3_8_14,pressure,19048700,Pa
251424000,P_3_8_14,sg,0,
251424000,P_3_8_14,so,1,
251424000,P_3_8_14,sw,0,
251424000,P_8_8_14,pressure,19048400,Pa
251424000,P_8_8_14,sg,0,
251424000,P_8_8_14,so,1,
251424000,P_8_8_14,sw,0,
251424000,P_13_8_14,pressure,19035100,Pa
251424000,P_13_8_14,sg,0,
251424000,P_13_8_14,so,1,
251424000,P_13_8_14,sw,0,
251424000,P_3_13_14,pressure,19058700,Pa
251424000,P_3_13_14,sg,0,
251424000,P_3_13_14,so,1,
251424000,P_3_13_14,sw,0,
251424000,P_8_13_14,pressure,19048700,Pa
251424000,P_8_13_14,sg,0,
251424000,P_8_13_14,so,1,
251424000,P_8_13_14,sw,0,
251424000,P_13_13_14,pressure,19003400,Pa
251424000,P_13_13_14,sg,0,
251424000,P_13_13_14,so,1,
251424000,P_13_13_14,sw,0,
251424000,P_3_3_13,pressure,19003800,Pa
251424000,P_3_3_13,sg,0,
251424000,P_3_3_13,so,1,
251424000,P_3_3_13,sw,0,
251424000,P_8_3_13,pressure,19043200,Pa
251424000,P_8_3_13,sg,0,
251424000,P_8_3_13,so,1,
251424000,P_8_3_13,sw,0,
251424000,P_13_3_13,pressure,19003000,Pa
251424000,P_13_3_13,sg,0,
251424000,P_13_3_13,so,1,
251424000,P_13_3_13,sw,0,
251424000,P_3_8_13,pressure,19056800,Pa
251424000,P_3_8_13,sg,0,
251424000,P_3_8_13,so,1,
251424000,P_3_8_13,sw,0,
251424000,P_8_8_13,pressure,19062800,Pa
251424000,P_8_8_13,sg,0,
251424000,P_8_8_13,so,1,
251424000,P_8_8_13,sw,0,
251424000,P_13_8_13,pressure,19043200,Pa
251424000,P_13_8_13,sg,0,
251424000,P_13_8_13,so,1,
251424000,P_13_8_13,sw,0,
251424000,P_3_13_13,pressure,19065800,Pa
251424000,P_3_13_13,sg,0,
251424000,P_3_13_13,so,1,
251424000,P_3_13_13,sw,0,
251424000,P_8_13_13,pressure,19056800,Pa
251424000,P_8_13_13,sg,0,
251424000,P_8_13_13,so,1,
251424000,P_8_13_13,sw,0,
251424000,P_13_13_13,pressure,19003800,Pa
251424000,P_13_13_13,sg,0,
251424000,P_13_13_13,so,1,
251424000,P_13_13_13,sw,0,
254016000,P_3_3_15,pressure,19003200,Pa
254016000,P_3_3_15,sg,0,
254016000,P_3_3_15,so,1,
254016000,P_3_3_15,sw,0,
254016000,P_8_3_15,pressure,19031300,Pa
254016000,P_8_3_15,sg,0,
254016000,P_8_3_15,so,1,
254016000,P_8_3_15,sw,0,
254016000,P_13_3_15,pressure,19002300,Pa
254016000,P_13_3_15,sg,0,
254016000,P_13_3_15,so,1,
254016000,P_13_3_15,sw,0,
254016000,P_3_8_15,pressure,19044800,Pa
254016000,P_3_8_15,sg,0,
254016000,P_3_8_15,so,1,
254016000,P_3_8_15,sw,0,
254016000,P_8_8_15,pressure,19042700,Pa
254016000,P_8_8_15,sg,0,
254016000,P_8_8_15,so,1,
254016000,P_8_8_15,sw,0,
254016000,P_13_8_15,pressure,19031300,Pa
254016000,P_13_8_15,sg,0,
254016000,P_13_8_15,so,1,
254016000,P_13_8_15,sw,0,
254016000,P_3_13_15,pressure,19055100,Pa
254016000,P_3_13_15,sg,0,
254016000,P_3_13_15,so,1,
254016000,P_3_13_15,sw,0,
254016000,P_8_13_15,pressure,19044800,Pa
254016000,P_8_13_15,sg,0,
254016000,P_8_13_15,so,1,
254016000,P_8_13_15,sw,0,
254016000,P_13_13_15,pressure,19003200,Pa
254016000,P_13_13_15,sg,0,
254016000,P_13_13_15,so,1,
254016000,P_13_13_15,sw,0,
254016000,P_3_3_14,pressure,19003400,Pa
254016000,P_3_3_14,sg,0,
254016000,P_3_3_14,so,1,
254016000,P_3_3_14,sw,0,
254016000,P_8_3_14,pressure,19035100,Pa
254016000,P_8_3_14,sg,0,
254016000,P_8_3_14,so,1,
254016000,P_8_3_14,sw,0,
254016000,P_13_3_14,pressure,19002500,Pa
254016000,P_13_3_14,sg,0,
254016000,P_13_3_14,so,1,
254016000,P_13_3_14,sw,0,
254016000,P_3_8_14,pressure,19048700,Pa
254016000,P_3_8_14,sg,0,
254016000,P_3_8_14,so,1,
254016000,P_3_8_14,sw,0,
254016000,P_8_8_14,pressure,19048400,Pa
254016000,P_8_8_14,sg,0,
254016000,P_8_8_14,so,1,
254016000,P_8_8_14,sw,0,
254016000,P_13_8_14,pressure,19035100,Pa
254016000,P_13_8_14,sg,0,
254016000,P_13_8_14,so,1,
254016000,P_13_8_14,sw,0,
254016000,P_3_13_14,pressure,19058700,Pa
254016000,P_3_13_14,sg,0,
254016000,P_3_13_14,so,1,
254016000,P_3_13_14,sw,0,
254016000,P_8_13_14,pressure,19048700,Pa
254016000,P_8_13_14,sg,0,
254016000,P_8_13_14,so,1,
254016000,P_8_13_14,sw,0,
254016000,P_13_13_14,pressure,19003400,Pa
254016000,P_13_13_14,sg,0,
254016000,P_13_13_14,so,1,
254016000,P_13_13_14,sw,0,
254016000,P_3_3_13,pressure,19003800,Pa
254016000,P_3_3_13,sg,0,
254016000,P_3_3_13,so,1,
254016000,P_3_3_13,sw,0,
254016000,P_8_3_13,pressure,19043200,Pa
254016000,P_8_3_13,sg,0,
254016000,P_8_3_13,so,1,
254016000,P_8_3_13,sw,0,
254016000,P_13_3_13,pressure,19003000,Pa
254016000,P_13_3_13,sg,0,
254016000,P_13_3_13,so,1,
254016000,P_13_3_13,sw,0,
254016000,P_3_8_13,pressure,19056800,Pa
254016000,P_3_8_13,sg,0,
